"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0002229";"GO:0002229";"defense response to oomycetes";"17/1192";"70/14111";0,242857142857143;2,87496404602109;4,77672379753906;5,3664744499556e-05;0,00247583023947952;0,00231147718840193;"CBP60G/LSU2/CLT3/AtMORC7/ACD6/LecRK-IV.4/ATHLECRK/ATWRKY70/AtRLP42/DTX18/PCC1/LecRK-VI.1/LecRK-IV.1/SARD1/ABCG36/RPP7/ATEXO70B2";17
"GO:0002831";"GO:0002831";"regulation of response to biotic stimulus";"38/1192";"233/14111";0,163090128755365;1,9306751735461;4,35110770115949;6,13717507290834e-05;0,00267088735024686;0,00249358582201693;"NA/ATERF-2/CML46/ANAC092/CBP60G/AO/ATWRKY18/AtMORC7/SOBER1/ACD6/AtNUDT7/AtSFR6/AtPFA-DSP4/ATHLECRK/ATWRKY70/ATJRG21/ATSYP122/ATPCB/CYP71B15/NIMIN-2/AtRLP42/LTPG5/PCC1/MKS1/LIK1/AT-SYR1/PBL39/AS1/ATGSTU4/ATGRP7/ATWRKY40/SARD1/NA/ABCG36/NA/APK2A/ATEXO70B2/NIMIN-1";38
"GO:0032101";"GO:0032101";"regulation of response to external stimulus";"38/1192";"233/14111";0,163090128755365;1,9306751735461;4,35110770115949;6,13717507290834e-05;0,00267088735024686;0,00249358582201693;"NA/ATERF-2/CML46/ANAC092/CBP60G/AO/ATWRKY18/AtMORC7/SOBER1/ACD6/AtNUDT7/AtSFR6/AtPFA-DSP4/ATHLECRK/ATWRKY70/ATJRG21/ATSYP122/ATPCB/CYP71B15/NIMIN-2/AtRLP42/LTPG5/PCC1/MKS1/LIK1/AT-SYR1/PBL39/AS1/ATGSTU4/ATGRP7/ATWRKY40/SARD1/NA/ABCG36/NA/APK2A/ATEXO70B2/NIMIN-1";38
"GO:0009060";"GO:0009060";"aerobic respiration";"22/1192";"106/14111";0,207547169811321;2,45696150436875;4,57347846597209;6,25866983068978e-05;0,00267088735024686;0,00249358582201693;"COX1/NDHB.2/NDHA/NDHF/SDHAF4/SDH7/NA/NA/NA/NA/SDH7/NA/IDH-VI/FUM1/SDH8/AtPNP-A/IDH-II/ATPEPC1/NA/NA/ATCYTC-A/NA";22
"GO:0015980";"GO:0015980";"energy derivation by oxidation of organic compounds";"28/1192";"152/14111";0,184210526315789;2,18070028258566;4,44550899153038;6,5597067169834e-05;0,00273107789411968;0,00254978073671704;"COX1/NDHB.2/NDHA/NDHF/SDHAF4/SDH7/NA/NA/NA/ATCSP2/NA/NA/SDH7/BE1/APG12/NA/IDH-VI/FUM1/SDH8/HRG1/AtPNP-A/IDH-II/ADH/ATPEPC1/NA/NA/ATCYTC-A/NA";28
"GO:0006955";"GO:0006955";"immune response";"45/1192";"301/14111";0,149501661129568;1,76981370822092;4,10071167185014;0,00011678675006974;0,00474654719926302;0,00443145713297211;"BON/CYP81F2/NA/BIR1/ATERF-2/PBL19/ANAC092/ATDCL4/PROPEP4/EDS5/ATCAD8/CRK23/CRK15/CRK13/CRK7/CRK6/SOBER1/B120/AtNUDT7/EARLI1/ARCK1/MEE54/CRK40/CRK36/ATWRKY70/ATSYP122/ATPCB/ATEDS1/LTPG5/NDR1/MKS1/LIK1/AT-SYR1/PBL39/AS1/ATGRP7/AtCAPE9/ATSERK4/ARK1/MHA1/NA/ABCG36/NA/RDA2/LRR";45
"GO:0009651";"GO:0009651";"response to salt stress";"60/1192";"442/14111";0,135746606334842;1,6069801694555;3,93826060295646;0,000157701048363173;0,00618221679244952;0,00577182266442733;"ATBT4/AZF1/AtZAT12/AtHsp90.2/COR78/LTI65/AtNPF5.2/ANAC092/ATRD22/LSU2/ATSOS3/PFD5/WSD7/ATVAMP713/PROSCOOP15/ATMYB73/ADC2/CORI3/AtNUDT7/EARLI1/ARCK1/AtC3H47/LSU1/WSD6/ATBT2/AHA4/ATRH9/UGT71B6/APUM5/JAL34/IDL7/ATPK19/RCI2A/ATTSPO/ATMYB2/AtCOR15A/AtC3H29/ANNAT4/ATWRKY33/IQM4/ATGRP7/ABX45/ERD7/MPT1/atfut4/ADH/ATHVA22A/ATMKK9/AtRPK1/PROSCOOP39/VI1/ABCG36/AtGolS2/ATBG1/ANN1/CuAOalpha2/PROSCOOP13/NA/RHA2A/ERD6";60
"GO:0009627";"GO:0009627";"systemic acquired resistance";"17/1192";"76/14111";0,223684210526316;2,64799320028259;4,37565616851235;0,000160424420789074;0,00618221679244952;0,00577182266442733;"AtLTP4.5/CBP60G/AED1/CRK9/AtSFR6/ATWRKY70/ATEDS1/CYP71B15/NIMIN-2/ATWRKY33/NA/AtPNP-A/AtCAPE9/PR-5/SARD1/ABCG36/NIMIN-1";17
"GO:0002213";"GO:0002213";"defense response to insect";"11/1192";"37/14111";0,297297297297297;3,51943134409577;4,66102896996816;0,000162975838113784;0,00618221679244952;0,00577182266442733;"CYP81F2/PROSCOOP4/PROSCOOP1/UPI/AtHNL/TIRK/AO/ATJRG21/ATGSTU4/SAG13/ATH5";11
"GO:0009631";"GO:0009631";"cold acclimation";"14/1192";"57/14111";0,245614035087719;2,90760037678088;4,38340943654644;0,000211602897826644;0,00785230753456698;0,00733104776452034;"ATDI8/AtZAT12/PFD5/KIN1/ATCSP2/AtSFR6/THADA/LTI30/AtCOR15A/COR15B/ATCSP3/COR413-TM1/ERD10/AtCOR47";14
"GO:0010876";"GO:0010876";"lipid localization";"20/1192";"101/14111";0,198019801980198;2,34417569273706;4,11798577738107;0,000259235427080165;0,00923525725098738;0,00862219312305054;"LTP3/ALA1/NA/GLTP/LTP5/ABCA7/ALA10/LTPG5/FAX6/ALIS1/LTPG14/AtLtpI-5/NA/NA/ALA5/NA/NA/GLES1/ALA4/ACA.l";20
"GO:0009404";"GO:0009404";"toxin metabolic process";"12/1192";"45/14111";0,266666666666667;3,15682326621924;4,40172286390874;0,000259690889307202;0,00923525725098738;0,00862219312305054;"ATGSTF2/ATWRKY70/CYP71B15/ATGSTU8/ATWRKY33/ATGSTF10/ATGSTU4/ATGSTU7/ATMKK9/ATGSTU26/ATGSTU24/ATGST1";12
"GO:0015914";"GO:0015914";"phospholipid transport";"7/1192";"17/14111";0,411764705882353;4,874506514015;4,8552422975921;0,000274911141797456;0,00956528927292561;0,00893031662763813;"ALA1/ALA10/ALIS1/AtLtpI-5/ALA5/ALA4/ACA.l";7
"GO:0012501";"GO:0012501";"programmed cell death";"31/1192";"190/14111";0,163157894736842;1,9314773931473;3,92645919317483;0,000280178361831447;0,00956528927292561;0,00893031662763813;"BON/BIR1/ATRBOHD/NA/ADH2/ANAC092/ATCAD8/AtMC2/CRK23/CRK15/CRK13/CRK9/CRK7/CRK6/SOBER1/AtNUDT7/ACA11/ATSYP122/ATERF#011/ATEDS1/KRATOS/NDR1/AT-SYR1/AtLtpI-5/EVR/ATSERK4/AMAR1/BRG2/ATKTI1/ABCG36/ATDAD1";31
"GO:0031349";"GO:0031349";"positive regulation of defense response";"22/1192";"118/14111";0,186440677966102;2,20710101239904;3,99959840223803;0,000321442615208678;0,0107588734149257;0,0100446670676148;"BON/ATERF-2/ANAC092/AO/AtMORC7/ACD6/AtNUDT7/ARCK1/AtSFR6/ATWRKY70/ATPCB/LTPG5/PCC1/MKS1/PBL39/EVR/ATGSTU4/SARD1/NA/ABCG36/APK2A/ATEXO70B2";22
"GO:0008219";"GO:0008219";"cell death";"31/1192";"192/14111";0,161458333333333;1,91135783696868;3,86209288838823;0,000338354863894044;0,0111071490897525;0,0103698231565907;"BON/BIR1/ATRBOHD/NA/ADH2/ANAC092/ATCAD8/AtMC2/CRK23/CRK15/CRK13/CRK9/CRK7/CRK6/SOBER1/AtNUDT7/ACA11/ATSYP122/ATERF#011/ATEDS1/KRATOS/NDR1/AT-SYR1/AtLtpI-5/EVR/ATSERK4/AMAR1/BRG2/ATKTI1/ABCG36/ATDAD1";31
"GO:1990748";"GO:1990748";"cellular detoxification";"11/1192";"41/14111";0,268292682926829;3,17607218857423;4,23843340235959;0,00043997588364889;0,014170544026201;0,013229860731766;"ARA8/ADH2/LSU2/LSU4/LSU1/LSU3/ATMT3/ADH/DHAR2/NA/ABCG36";11
"GO:0097237";"GO:0097237";"cellular response to toxic substance";"11/1192";"42/14111";0,261904761904762;3,10045142217961;4,14088202755709;0,000551183517221709;0,0173224173117176;0,016172503197324;"ARA8/ADH2/LSU2/LSU4/LSU1/LSU3/ATMT3/ADH/DHAR2/NA/ABCG36";11
"GO:0045087";"GO:0045087";"innate immune response";"38/1192";"259/14111";0,146718146718147;1,73686222176155;3,63552484790878;0,000558132953804609;0,0173224173117176;0,016172503197324;"BON/CYP81F2/NA/BIR1/ATERF-2/PBL19/ANAC092/ATDCL4/PROPEP4/EDS5/ATCAD8/CRK23/CRK15/CRK13/CRK7/CRK6/SOBER1/AtNUDT7/EARLI1/MEE54/ATWRKY70/ATSYP122/ATPCB/ATEDS1/LTPG5/NDR1/MKS1/LIK1/AT-SYR1/PBL39/AS1/ATGRP7/ATSERK4/MHA1/NA/ABCG36/NA/LRR";38
"GO:0033356";"GO:0033356";"UDP-L-arabinose metabolic process";"5/1192";"10/14111";0,5;5,91904362416107;4,7265352727101;0,000748988004053884;0,0228307593378568;0,0213151849273981;"RGP5/ATRGP2/ATRGP1/MEE25/HSR8";5
"GO:0070973";"GO:0070973";"protein localization to endoplasmic reticulum exit site";"5/1192";"11/14111";0,454545454545455;5,38094874923734;4,41511626288648;0,00127789471882579;0,0382695839479935;0,0357291339668006;"NA/NA/NA/NA/NA";5
"GO:0000028";"GO:0000028";"ribosomal small subunit assembly";"8/1192";"27/14111";0,296296296296296;3,50758140691027;3,96151313592963;0,00130892197214351;0,038522927697396;0,0359656599968288;"eS28x/eS19x/eS27w/eS19y/ARS27A/eS28z/eS27z/ATPWP2";8
"GO:0042274";"GO:0042274";"ribosomal small subunit biogenesis";"16/1192";"84/14111";0,19047619047619;2,25487376158517;3,50384163290423;0,00159429995787249;0,0461266106455652;0,0430645876221044;"eS28x/eS19x/eS27w/eS21y/NA/uS9x/eS19y/uS4z/NA/ARS27A/eS28z/NA/eS27z/eS12y/AtTRM112b/ATPWP2";16
"GO:0009269";"GO:0009269";"response to desiccation";"7/1192";"22/14111";0,318181818181818;3,76666412446614;3,94470817301646;0,00165586971736345;0,0471094934589902;0,0439822237208468;"COR78/ATRD22/ATCSP2/LEA27/RD2/ATGRP-3/AtLEA14";7
"GO:0007623";"GO:0007623";"circadian rhythm";"24/1192";"150/14111";0,16;1,89409395973154;3,34393411758519;0,00171594906094515;0,047243952371506;0,0441077568467056;"APRR1/APRR3/BOA/COR78/COR27/CIR1/COR28/SHM4/ATGSL01/AtSFR6/SCAB3/ATBT2/LUX/PCC1/JMJ30/CYP72A8/BBX7/AtCOR15A/ELF4/EFL1/ATGRP7/ERD7/ADO3/APT1";24
"GO:0048511";"GO:0048511";"rhythmic process";"24/1192";"150/14111";0,16;1,89409395973154;3,34393411758519;0,00171594906094515;0,047243952371506;0,0441077568467056;"APRR1/APRR3/BOA/COR78/COR27/CIR1/COR28/SHM4/ATGSL01/AtSFR6/SCAB3/ATBT2/LUX/PCC1/JMJ30/CYP72A8/BBX7/AtCOR15A/ELF4/EFL1/ATGRP7/ERD7/ADO3/APT1";24
"GO:0033108";"GO:0033108";"mitochondrial respiratory chain complex assembly";"10/1192";"41/14111";0,24390243902439;2,8873383532493;3,67605356107574;0,00176374187719333;0,0477890061010955;0,0446166282718581;"SDHAF4/NA/AtHIGD2/NA/LYRM7/NA/NA/SDHAF1/NA/NA";10
