"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0065003";"GO:0065003";"protein-containing complex assembly";"82/1556";"429/12846";0,191142191142191;1,57802865514948;4,52058410682837;1,46756791002389e-05;0,000532702204360376;0,000495832600717295;"ISE4/PICLN/ATOXA1/eS19x/NA/NAP1;3/AtHsp90.2/AtHsp90-3/NA/NA/ATPHB3/P12/RRP7/AtHIGD2/SRPK3/AtRuvBL1/AtNUFIP/uS19x/HCC2/ATMCB1/HSP70-9/NASP/RPT2a/NA/CSN6B/ATNAP1;1/NA/ATFKBP53/RH39/AtRbcX1/ABC1/ATL5/eIF6A/PHIP1/AtPHF1/AtSWEET4/HSP60/YS1/PBAC2/MAC8/ATNUC-L2/AtSURF1a/atBRX1-1/NA/NA/TAF12/HCC1/SmD1a/LON4/RPSAb/RAF1/AtATP23/SmD2a/eS27z/AtCOR15A/SMO4/SDHAF1/ATRPS5B/NA/PCP/CCG/SMD3A/NRP1/NA/AJH2/AtMDN1/OXA2a/Hop2/NA/GEMIN2/atBRX1-2/ATNUC-L1/AtERG2/AtSWEET1/SMD3B/NRP2/ATPWP2/Atcoilin/NA/PNET1/EIF2/ATNAF1";82
"GO:0051604";"GO:0051604";"protein maturation";"56/1556";"263/12846";0,212927756653992;1,75788557967685;4,61014196633078;1,49385463036621e-05;0,000532702204360376;0,000495832600717295;"Cpn60beta3/AtHsp90.2/AtHsp90-3/AtHsp90.4/MGE1/BOB1/cpHsc70-2/GFA2/BIP1/ATJ2/CCT2/CPN60a2/CCT6-1/HSC70-5/CNX2/AtGlsA1/AtHsp70-2/HSP70-9/SES1/AR192/AtRbcX1/ATSTE24/NA/ROC2/AtUSP/ATJ/ATFKBP62/HSP60/ATTCP-1/CCT4/DJA4/HSP60-3A/ATHSP70/CCT7/HSP70-3/NA/AtHsp90-6/CCT8/AtATP23/CCT6-2/NA/MAP1A/NA/HSP60/NA/AtCYP19-1/CYP40/AtHsp90.5/AtHsp70-14/AEP2/AtDjB1/CCT5/NA/ATPDI5/CPN10/CYP18-1";56
"GO:0000466";"GO:0000466";"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)";"10/1556";"19/12846";0,526315789473684;4,34514950615613;5,41694798524672;2,16556649722353e-05;0,00075614363528055;0,000703809111597648;"AtRRP6L2/EMB2788/AtTRM7b/CER7/RRP42/ARRS1/NA/APUM23/NA/ATRRP4";10
"GO:0016556";"GO:0016556";"mRNA modification";"15/1556";"39/12846";0,384615384615385;3,17530156219102;5,0507160137314;2,42871675796505e-05;0,000830720262520291;0,000773224110699078;"GR-RBP3/ORRM2/MORF4/MEF29/MORF1/EMB1706/AtCBF5/MORF8/MEF22/MEF13/MORF6/SLO2/NA/POCO1/MEF3";15
"GO:0071025";"GO:0071025";"RNA surveillance";"9/1556";"16/12846";0,5625;4,64387853470437;5,41421421227327;2,82530784624994e-05;0,000928473715748018;0,000864211811794098;"AtRRP6L2/RRP41L/RRP41/CER7/NA/RRP42/NA/NA/ATRRP4";9
"GO:0071027";"GO:0071027";"nuclear RNA surveillance";"9/1556";"16/12846";0,5625;4,64387853470437;5,41421421227327;2,82530784624994e-05;0,000928473715748018;0,000864211811794098;"AtRRP6L2/RRP41L/RRP41/CER7/NA/RRP42/NA/NA/ATRRP4";9
"GO:0000054";"GO:0000054";"ribosomal subunit export from nucleus";"8/1556";"13/12846";0,615384615384615;5,08048249950564;5,4644188180782;3,33585793365591e-05;0,00105488639562402;0,000981875165377967;"RAN2/NA/eIF6A/NA/AtNMD3/APUM23/AtMDN1/NA";8
"GO:0033750";"GO:0033750";"ribosome localization";"8/1556";"13/12846";0,615384615384615;5,08048249950564;5,4644188180782;3,33585793365591e-05;0,00105488639562402;0,000981875165377967;"RAN2/NA/eIF6A/NA/AtNMD3/APUM23/AtMDN1/NA";8
"GO:0006360";"GO:0006360";"transcription by RNA polymerase I";"10/1556";"21/12846";0,476190476190476;3,93132574366508;4,99079719413172;6,57279536944975e-05;0,00204000093318478;0,00189880755117437;"NA/NA/NA/EDA13/NA/ATRPAC14/CCG/NA/NA/NRPB10";10
"GO:0034472";"GO:0034472";"snRNA 3'-end processing";"8/1556";"14/12846";0,571428571428571;4,71759089239809;5,16658189265255;6,955616940473e-05;0,00205553416075573;0,00191326568662227;"RRP41L/RRP41/CER7/NA/RRP42/NA/NA/ATRRP4";8
"GO:0000741";"GO:0000741";"karyogamy";"11/1556";"25/12846";0,44;3,63254498714653;4,89113596280915;6,99077847035062e-05;0,00205553416075573;0,00191326568662227;"GFA2/BIP1/bL21m/BICE1/AtBBE-like/WDR55/NFD6/EDA27/ATCPSF73-II/EDA25/mS77";11
"GO:0010197";"GO:0010197";"polar nucleus fusion";"11/1556";"25/12846";0,44;3,63254498714653;4,89113596280915;6,99077847035062e-05;0,00205553416075573;0,00191326568662227;"GFA2/BIP1/bL21m/BICE1/AtBBE-like/WDR55/NFD6/EDA27/ATCPSF73-II/EDA25/mS77";11
"GO:0008033";"GO:0008033";"tRNA processing";"25/1556";"93/12846";0,268817204301075;2,21929679077867;4,38096319695898;8,02832642845162e-05;0,00231990949898016;0,00215934297041113;"AtRPP30/AtELP3/AtTRM10/AtTRM8a/AtTRM1b/AtTRM7a/NA/AtLa1/AtTRM5b/AtTRM3/AtTRM5c/ACYR2/NA/AtTRM1c/AtTRM11/AtELP4/POP1/AtTRM6/CPZ/NA/TRZ3/AtELP2/AtTRM9/ACYR1/AtTRM82";25
"GO:0009744";"GO:0009744";"response to sucrose";"21/1556";"73/12846";0,287671232876712;2,37495157939219;4,37348113825179;0,000102424327958755;0,00290642006050977;0,00270525972219287;"CYCD4;1/NA/ABCI21/PGD3/ASUS1/ATMCB1/TMT2/NA/ATKEA2/NANA/AtELP4/GAPC/AteIF3f/ATOEP16-1/ADH/APUM23/ATGPT2/ATMYB75/NA/ATPWP2/TIF3H1";21
"GO:0009793";"GO:0009793";"embryo development ending in seed dormancy";"85/1556";"473/12846";0,179704016913319;1,48359755865585;3,97834134594242;0,000104235415276388;0,00290642006050977;0,00270525972219287;"AtRNJ/emb1692/DOM1/GCD1/ATPDX2/EMB2755/CRF3/EMB3012/EMB2744/AN3/ATCPSF100/EMB2734/CPN60a2/TOZ/FY/AtLEA4-5/emb2735/AtGlsA1/APC1/EMB166/ATIPS1/ATBT1/ALT2/EMB140/CRF2/DDB1B/ATKUP9/DOT4/ATSAHH1/EMB2597/EMB1706/YAO/BSM/MEE49/eIF6A/P5CS2/emb1796/ECD1/AtTIM9/BE1/AtSURF1a/RFC3/APUM24/MEE35/CTPS2/IRP4/AtTIM22-2/HCC1/RER3/emb1974/NSN1/AteIF3f/FAX2/MEE25/AtBBE-like/ABR/MEE21/WDR55/MEE18/VCC/emb1381/EMB2001/EMB2219/ABX45/EMB2762/CBP1/BLX/AtHsp90.5/CCG/EMB2217/ALDH5F1/ATPIN1/MGP3/EMB1860/OZ2/NA/ATNUC-L1/ATPDI5/emb2170/EMB1586/GRP23/emb2411/DIG6/ATSMO1/CLO";85
"GO:0006997";"GO:0006997";"nucleus organization";"17/1556";"53/12846";0,320754716981132;2,64808168016685;4,46329247223478;0,000105782591701131;0,00290642006050977;0,00270525972219287;"DOM1/GFA2/BIP1/bL21m/BICE1/ATNUC-L2/NA/AtBBE-like/WDR55/NFD6/EDA27/ATCPSF73-II/EDA25/AtSUN4/NUP54/mS77/PNET1";17
"GO:0009559";"GO:0009559";"embryo sac central cell differentiation";"11/1556";"26/12846";0,423076923076923;3,49283171841012;4,72346283913508;0,000107970534982416;0,00291868736500853;0,00271667797697691;"GFA2/BIP1/bL21m/BICE1/AtBBE-like/WDR55/NFD6/EDA27/ATCPSF73-II/EDA25/mS77";11
"GO:0043933";"GO:0043933";"protein-containing complex organization";"88/1556";"496/12846";0,17741935483871;1,46473588191392;3,918667765326;0,000125810747315486;0,00333489720884462;0,00310408093424678;"ISE4/PICLN/ATOXA1/eS19x/NA/NAP1;3/AtHsp90.2/AtHsp90-3/NA/NA/AteRF1-1/ATPHB3/P12/RRP7/AtHIGD2/SRPK3/AtRuvBL1/AtNUFIP/uS19x/HCC2/ATMCB1/HSP70-9/NASP/RPT2a/NA/CSN6B/ATNAP1;1/NA/ATFKBP53/RH39/AtRbcX1/ABC1/ATL5/eIF6A/PHIP1/AtCDC48B/AtPHF1/AtSWEET4/HSP60/YS1/PBAC2/MAC8/ATNUC-L2/AtSURF1a/NA/atBRX1-1/NA/NA/TAF12/HCC1/SmD1a/LON4/RPSAb/RAF1/AtATP23/SmD2a/eS27z/AtCOR15A/SMO4/SDHAF1/ATRPS5B/NA/PCP/CCG/SMD3A/NRP1/NA/AJH2/AtMDN1/OXA2a/Hop2/NA/GEMIN2/atBRX1-2/ATNUC-L1/AtERG2/AUXILIN-LIKE7/NUP54/AtSWEET1/SMD3B/NRP2/ATPWP2/Atcoilin/ERF1-2/NA/PNET1/EIF2/ATNAF1";88
"GO:0016071";"GO:0016071";"mRNA metabolic process";"79/1556";"435/12846";0,181609195402299;1,49932630085985;3,93324104405097;0,000127346910122945;0,00333489720884462;0,00310408093424678;"RBV/PICLN/GR-RBP3/ECT3/NRPB7/ORRM2/NA/MORF4/AtRRP6L2/NA/ATCPSF100/SRPK3/NA/NA/FY/ATO/ATGRP8/GRS1/At-RSZ22/MEF29/RRP41L/At-RS40/NA/smB/MORF1/mS83/NA/MTSSB/EMB1706/RRP41/NA/CER7/AtCBF5/NA/CFM9/SF3B5A/MAC8/NA/MORF8/At-SCL30A/MEF22/CRM3/NA/RRP42/SmD1a/ECT1/MEF13/ATPTB1/SmD2a/EMB2765/MORF6/SMA1/NA/NA/ATGRP7/PCP/SLO2/EMB2794/SMD3A/CSTF64/AtLSM8/NA/ECT4/GEMIN2/NA/NA/NA/RDP/SMD3B/POCO1/Atcoilin/MAC12/NA/CLO/MEF3/MAC3A/ATRRP4/LSM2/CYP18-1";79
"GO:0006399";"GO:0006399";"tRNA metabolic process";"37/1556";"165/12846";0,224242424242424;1,85129703201683;4,08574464113449;0,000134004535047744;0,0034552553960003;0,00321610884114586;"AtRPP30/EMB2755/AtELP3/AtTRM10/AtRRP6L2/AtTRM8a/AtTRM1b/AtTRM7a/NA/AtLa1/AtTRM5b/AtTRM3/AtTRM5c/CER7/ACYR2/NA/AtTRM1c/AtTRM11/NA/AtELP4/RRP42/POP1/AtTRM6/NA/ATRPAC14/NA/CPZ/NA/NA/TRZ3/AtELP2/AtTRM9/NA/NRPB10/ACYR1/ATRRP4/AtTRM82";37
"GO:0034285";"GO:0034285";"response to disaccharide";"21/1556";"75/12846";0,28;2,31161953727506;4,2291290339751;0,000156436613255902;0,00397254187601351;0,00369759267695768;"CYCD4;1/NA/ABCI21/PGD3/ASUS1/ATMCB1/TMT2/NA/ATKEA2/NANA/AtELP4/GAPC/AteIF3f/ATOEP16-1/ADH/APUM23/ATGPT2/ATMYB75/NA/ATPWP2/TIF3H1";21
"GO:0061077";"GO:0061077";"chaperone-mediated protein folding";"18/1556";"60/12846";0,3;2,476735218509;4,25633485251906;0,00017550274818945;0,00439018814873907;0,00408633264441107;"Cpn60beta3/AtHsp90.2/cpHsc70-2/GFA2/BIP1/HSC70-5/AtHsp70-2/HSP70-9/SES1/AtRbcX1/AtUSP/ATFKBP62/DJA4/ATHSP70/HSP70-3/AtDjB1/NA/CPN10";18
"GO:0034605";"GO:0034605";"cellular response to heat";"20/1556";"71/12846";0,28169014084507;2,32557297512582;4,15793064572443;0,000203588021116635;0,00501784593222765;0,00467054871973457;"AtHsp90.2/AtHsp90-3/AtHsp90.4/ATCYS1/HIT4/ELIP2/ATFKBP62/ELIP/AtHsp90-6/ATHSFA1E/BBX18/HTD1/AtHsp90.5/AtREN1/AT-HSFA8/DjC53/ATRBP47A/ATRBP47C'/ERF113/CYP18-1";20
"GO:0009790";"GO:0009790";"embryo development";"87/1556";"498/12846";0,174698795180723;1,44227552885062;3,73709511193271;0,000235384297931946;0,00571745048310059;0,00532173195324399;"AtRNJ/emb1692/DOM1/GCD1/ATPDX2/EMB2755/BOB1/CRF3/EMB3012/EMB2744/AN3/ATCPSF100/EMB2734/CPN60a2/TOZ/FY/AtLEA4-5/emb2735/AtGlsA1/APC1/EMB166/ATIPS1/ATBT1/ALT2/EMB140/CRF2/DDB1B/ATKUP9/DOT4/ATSAHH1/EMB2597/EMB1706/YAO/BSM/MEE49/eIF6A/P5CS2/emb1796/ECD1/AtTIM9/BE1/AtSURF1a/RFC3/APUM24/MEE35/CTPS2/IRP4/AtTIM22-2/HCC1/RER3/emb1974/NSN1/AteIF3f/FAX2/MEE25/AtBBE-like/ABR/MEE21/WDR55/MEE18/VCC/emb1381/MIT1/EMB2001/EMB2219/ABX45/EMB2762/CBP1/BLX/AtHsp90.5/CCG/EMB2217/ALDH5F1/ATPIN1/MGP3/EMB1860/OZ2/NA/ATNUC-L1/ATPDI5/emb2170/EMB1586/GRP23/emb2411/DIG6/ATSMO1/CLO";87
"GO:0009553";"GO:0009553";"embryo sac development";"29/1556";"125/12846";0,232;1,91534190231362;3,81770708308253;0,000375945237623301;0,00891535871644777;0,0082983052491996;"AtRPP30/AtNLE/GFA2/NRPC2/AtNOB1/BIP1/ATO/APC1/bL21m/ATSUV3/BICE1/YAO/EDA14/EDA7/RRP5/EDA13/AtBBE-like/WDR55/NFD6/EDA27/ATCPSF73-II/EDA25/AtMDN1/atENP1/NRPA2/mS77/AtRH36/ATPWP2/CLO";29
"GO:0031125";"GO:0031125";"rRNA 3'-end processing";"8/1556";"17/12846";0,470588235294118;3,88507485256313;4,41885776960101;0,00040227214908681;0,00891535871644777;0,0082983052491996;"SDN3/AtRRP6L2/SDN5/CER7/RRP42/NA/NA/ATRRP4";8
"GO:0051554";"GO:0051554";"flavonol metabolic process";"8/1556";"17/12846";0,470588235294118;3,88507485256313;4,41885776960101;0,00040227214908681;0,00891535871644777;0,0082983052491996;"ATMYB111/ATGSTF12/UGT78D2/NA/UGT78D3/UGT73B2/ATRHM1/UGT89C1";8
"GO:0051555";"GO:0051555";"flavonol biosynthetic process";"8/1556";"17/12846";0,470588235294118;3,88507485256313;4,41885776960101;0,00040227214908681;0,00891535871644777;0,0082983052491996;"ATMYB111/ATGSTF12/UGT78D2/NA/UGT78D3/UGT73B2/ATRHM1/UGT89C1";8
"GO:0000963";"GO:0000963";"mitochondrial RNA processing";"12/1556";"34/12846";0,352941176470588;2,91380613942235;4,14814392763716;0,000404097340744059;0,00891535871644777;0,0082983052491996;"MNU1/NA/NA/NA/MEF29/mS83/ATSUV3/MTSSB/CFM9/AGS1/EMB2794/TRZ3";12
"GO:0000467";"GO:0000467";"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)";"6/1556";"10/12846";0,6;4,95347043701799;4,64289135386912;0,000425554115343569;0,00891535871644777;0,0082983052491996;"AtRRP6L2/CER7/RRP42/NA/NA/ATRRP4";6
"GO:0016075";"GO:0016075";"rRNA catabolic process";"6/1556";"10/12846";0,6;4,95347043701799;4,64289135386912;0,000425554115343569;0,00891535871644777;0,0082983052491996;"RRP41L/RRP41/CER7/NA/RRP42/NA";6
"GO:0016078";"GO:0016078";"tRNA decay";"6/1556";"10/12846";0,6;4,95347043701799;4,64289135386912;0,000425554115343569;0,00891535871644777;0,0082983052491996;"AtRRP6L2/CER7/RRP42/NA/NA/ATRRP4";6
"GO:0045039";"GO:0045039";"protein insertion into mitochondrial inner membrane";"6/1556";"10/12846";0,6;4,95347043701799;4,64289135386912;0,000425554115343569;0,00891535871644777;0,0082983052491996;"ATOXA1/HP22/HP20/NA/AtTIM22-2/AtTIM10";6
"GO:0071038";"GO:0071038";"TRAMP-dependent tRNA surveillance pathway";"6/1556";"10/12846";0,6;4,95347043701799;4,64289135386912;0,000425554115343569;0,00891535871644777;0,0082983052491996;"AtRRP6L2/CER7/RRP42/NA/NA/ATRRP4";6
"GO:0106354";"GO:0106354";"tRNA surveillance";"6/1556";"10/12846";0,6;4,95347043701799;4,64289135386912;0,000425554115343569;0,00891535871644777;0,0082983052491996;"AtRRP6L2/CER7/RRP42/NA/NA/ATRRP4";6
"GO:0046283";"GO:0046283";"anthocyanin-containing compound metabolic process";"15/1556";"49/12846";0,306122448979592;2,52728083521326;3,97637868224793;0,000469941503724845;0,0097237279042326;0,00905072525692295;"UF3GT/ATGSTF12/ATCHS/AtBGLU10/UGT79B3/UGT79B2/NA/AtTT8/AT5MAT/BRT1/AtELP4/BBX22/PR-5/ATMYB75/AtELP2";15
"GO:0006400";"GO:0006400";"tRNA modification";"19/1556";"70/12846";0,271428571428571;2,24085567388909;3,86453921832388;0,00048775499901438;0,00984673172745164;0,00916521568903613;"AtELP3/AtTRM10/AtTRM8a/AtTRM1b/AtTRM7a/NA/AtTRM5b/AtTRM3/AtTRM5c/ACYR2/AtTRM1c/AtTRM11/AtELP4/AtTRM6/NA/AtELP2/AtTRM9/ACYR1/AtTRM82";19
"GO:0007623";"GO:0007623";"circadian rhythm";"33/1556";"151/12846";0,218543046357616;1,80424419891384;3,69049768883233;0,000493511614025022;0,00984673172745164;0,00916521568903613;"APRR1/APRR3/COR78/COR27/CIR1/APRR5/ATCOL1/BBX1/SPT/COR28/SMXL2/CGA1/AT.EIF4E1/NA/LUX/BBX31/JMJ30/UVR3/NANA/BBX7/BBX11/APRR9/AtCOR15A/ELF4/ELF3/ATGRP7/BBX18/ATMPK7/ERD7/AtFDA10/ADO3/BBX13/FB";33
"GO:0048511";"GO:0048511";"rhythmic process";"33/1556";"151/12846";0,218543046357616;1,80424419891384;3,69049768883233;0,000493511614025022;0,00984673172745164;0,00916521568903613;"APRR1/APRR3/COR78/COR27/CIR1/APRR5/ATCOL1/BBX1/SPT/COR28/SMXL2/CGA1/AT.EIF4E1/NA/LUX/BBX31/JMJ30/UVR3/NANA/BBX7/BBX11/APRR9/AtCOR15A/ELF4/ELF3/ATGRP7/BBX18/ATMPK7/ERD7/AtFDA10/ADO3/BBX13/FB";33
"GO:0030488";"GO:0030488";"tRNA methylation";"10/1556";"26/12846";0,384615384615385;3,17530156219102;4,12180092905547;0,000559057826551875;0,0110233049094229;0,0102603554049521;"AtTRM10/AtTRM8a/AtTRM1b/AtTRM7a/AtTRM5b/AtTRM3/AtTRM5c/AtTRM1c/AtTRM6/AtTRM9";10
"GO:0051552";"GO:0051552";"flavone metabolic process";"8/1556";"18/12846";0,444444444444444;3,66923736075407;4,20696454118691;0,00064756470162244;0,0124749245967725;0,0116115049946093;"ATMYB111/ATGSTF12/UGT78D2/NA/UGT78D3/UGT73B2/ATRHM1/UGT89C1";8
"GO:0051553";"GO:0051553";"flavone biosynthetic process";"8/1556";"18/12846";0,444444444444444;3,66923736075407;4,20696454118691;0,00064756470162244;0,0124749245967725;0,0116115049946093;"ATMYB111/ATGSTF12/UGT78D2/NA/UGT78D3/UGT73B2/ATRHM1/UGT89C1";8
"GO:0051084";"GO:0051084";"'de novo' post-translational protein folding";"13/1556";"41/12846";0,317073170731707;2,61768762931845;3,85142709194102;0,000763920903241814;0,0143857464475649;0,01339007425907;"Cpn60beta3/cpHsc70-2/GFA2/BIP1/HSC70-5/AtHsp70-2/HSP70-9/DJA4/ATHSP70/HSP70-3/AtDjB1/NA/CPN10";13
"GO:0051085";"GO:0051085";"chaperone cofactor-dependent protein refolding";"13/1556";"41/12846";0,317073170731707;2,61768762931845;3,85142709194102;0,000763920903241814;0,0143857464475649;0,01339007425907;"Cpn60beta3/cpHsc70-2/GFA2/BIP1/HSC70-5/AtHsp70-2/HSP70-9/DJA4/ATHSP70/HSP70-3/AtDjB1/NA/CPN10";13
"GO:0000479";"GO:0000479";"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)";"6/1556";"11/12846";0,545454545454545;4,50315494274363;4,31501820269462;0,000840283051383162;0,0156479377124242;0,0145649062239748;"NA/TOZ/ARRS1/APUM23/NA/NA";6
"GO:0001522";"GO:0001522";"pseudouridine synthesis";"9/1556";"23/12846";0,391304347826087;3,23052419805521;3,9746685244157;0,000913361425897304;0,0166390624978683;0,0154874328739108;"NA/AtCBF5/RLUA2/TRUD1/NA/PDE328/EDA27/TRUA6/ATNAF1";9
"GO:0031503";"GO:0031503";"protein-containing complex localization";"9/1556";"23/12846";0,391304347826087;3,23052419805521;3,9746685244157;0,000913361425897304;0,0166390624978683;0,0154874328739108;"RAN2/NA/eIF6A/NA/AtNMD3/APUM23/AtMDN1/PROTON1/NA";9
"GO:0006458";"GO:0006458";"'de novo' protein folding";"14/1556";"47/12846";0,297872340425532;2,45916972050539;3,7204168106012;0,000974109794683952;0,0173681703818117;0,0161660774436911;"Cpn60beta3/cpHsc70-2/GFA2/BIP1/HSC70-5/AtGlsA1/AtHsp70-2/HSP70-9/DJA4/ATHSP70/HSP70-3/AtDjB1/NA/CPN10";14
"GO:0033108";"GO:0033108";"mitochondrial respiratory chain complex assembly";"14/1556";"47/12846";0,297872340425532;2,45916972050539;3,7204168106012;0,000974109794683952;0,0173681703818117;0,0161660774436911;"NA/NA/ATPHB3/P12/AtHIGD2/HCC2/NA/HCC1/AtATP23/SDHAF1/NA/OXA2a/NA/NA";14
"GO:0007007";"GO:0007007";"inner mitochondrial membrane organization";"7/1556";"15/12846";0,466666666666667;3,85269922879177;4,10389500744908;0,0010026843280272;0,0175051972268082;0,016293620330442;"ATOXA1/HP22/HP20/NA/AtTIM22-2/AtTIM10/OXA2a";7
"GO:0009303";"GO:0009303";"rRNA transcription";"7/1556";"15/12846";0,466666666666667;3,85269922879177;4,10389500744908;0,0010026843280272;0,0175051972268082;0,016293620330442;"BSM/ATKEA2/RFC3/NA/ATRPAC14/CCG/NA";7
"GO:0010224";"GO:0010224";"response to UV-B";"17/1556";"63/12846";0,26984126984127;2,22775125474354;3,62651223141678;0,00101957864299016;0,017616637171665;0,0163973472480892;"AtZAT12/DDB2/ATMYB111/NA/ATCHS/ATMYB4/ELIP2/ABC1/A11/F3'H/BBX31/HYH/UGT73C1/PR-5/RPL10C/ANAC013/RPL10B";17
"GO:0048825";"GO:0048825";"cotyledon development";"13/1556";"43/12846";0,302325581395349;2,4959347163269;3,64767280826997;0,00125798698271426;0,0215141447247868;0,0200250989085128;"CRF3/AN3/CRF2/ATKUP9/DOT4/MEE35/NSN1/ABR/VCC/ALDH5F1/ATPIN1/ATNUC-L1/DIG6";13
"GO:0006839";"GO:0006839";"mitochondrial transport";"17/1556";"65/12846";0,261538461538462;2,1592050622899;3,47823891407316;0,00148638328551046;0,0250044497736053;0,0232738315315181;"ATOXA1/HP22/MGE1/MIA40/AtmtOM64/AR192/HP20/SD3/NA/TOM40/AtTIM22-2/ATTIM44-2/MIT1/AtTIM10/ATPUMP5/TOM7-2/EMB1860";17
"GO:0007006";"GO:0007006";"mitochondrial membrane organization";"8/1556";"20/12846";0,4;3,30231362467866;3,8252404827067;0,00149191227766141;0,0250044497736053;0,0232738315315181;"GCD1/ATOXA1/HP22/HP20/NA/AtTIM22-2/AtTIM10/OXA2a";8
"GO:0071035";"GO:0071035";"nuclear polyadenylation-dependent rRNA catabolic process";"6/1556";"12/12846";0,5;4,12789203084833;4,02426191702511;0,00150879852307872;0,0250370923235637;0,0233042148119089;"AtRRP6L2/CER7/RRP42/NA/NA/ATRRP4";6
"GO:0017004";"GO:0017004";"cytochrome complex assembly";"10/1556";"30/12846";0,333333333333333;2,75192802056555;3,5663627620389;0,00200774732349514;0,0329900442566456;0,0307067237711021;"NA/NA/AtHIGD2/HCC2/HSP70-9/NA/ABC1/AtSURF1a/HCC1/OXA2a";10
"GO:0090151";"GO:0090151";"establishment of protein localization to mitochondrial membrane";"7/1556";"17/12846";0,411764705882353;3,39944049599274;3,6750472068318;0,00243381388987417;0,0396026415478554;0,0368616472641136;"ATOXA1/HP22/HP20/NA/AtTIM22-2/AtTIM10/OXA2a";7
"GO:0009251";"GO:0009251";"glucan catabolic process";"10/1556";"31/12846";0,32258064516129;2,66315614893441;3,44175099874924;0,00264671793312697;0,042652877460777;0,0397007689969046;"BGLU42/ATGWD3/BGLC3/ATATG18B/AtBAM3/ATISA3/ATPTPKIS1/ATPHS2/DPE2/GWD";10
"GO:0008380";"GO:0008380";"RNA splicing";"50/1556";"280/12846";0,178571428571429;1,4742471538744;2,97858570483547;0,00297521772116427;0,0474901419111554;0,0442032347144406;"RBV/PICLN/NA/NA/SRPK3/NA/ATO/ATGRP8/At-RSZ22/At-RS40/NA/smB/PDM1/NA/BSM/AtWTF1/NA/NA/CP29A/BIR6/CFM9/HSP60/SF3B5A/ATRH53/ATRH9/MAC8/RFC3/At-SCL30A/NA/SmD1a/NA/ATPTB1/SmD2a/EMB2765/SMA1/NA/ATGRP7/PCP/SMD3A/AtLSM8/GEMIN2/Y14/NA/SMD3B/Atcoilin/MAC12/CLO/MAC3A/LSM2/CYP18-1";50
"GO:0000387";"GO:0000387";"spliceosomal snRNP assembly";"8/1556";"22/12846";0,363636363636364;3,00210329516242;3,48908014829691;0,00303343729618395;0,0479626500792859;0,0446430394532733;"PICLN/SmD1a/SmD2a/PCP/SMD3A/GEMIN2/SMD3B/Atcoilin";8
"GO:0009411";"GO:0009411";"response to UV";"25/1556";"117/12846";0,213675213675214;1,76405642343946;3,0820955504523;0,00310602309251355;0,0486513523649786;0,0452840749936555;"AtZAT12/DDB2/MGE1/ATMYB111/FEN1/NA/ATCHS/ATMYB4/ELIP2/ABC1/A11/F3'H/ELIP/BBX31/HYH/UVR3/UGT73C1/RAD7a/ATUBC2/PR-5/RPL10C/ANAC013/RPL10B/RAD23A/PHR1";25
"GO:0001666";"GO:0001666";"response to hypoxia";"39/1556";"207/12846";0,188405797101449;1,5554375768414;2,99081088831215;0,00317625432067133;0,0492907614948624;0,0458792290763636;"ANAC102/NA/AtZAT12/ATTIL/PDC2/BBX29/NA/NA/HYP1/CIPK25/ASUS1/NA/ATBCB/ATSPX1/AtZAT6/AtPDC1/NA/CYP707A1/NA/HRM1/DJC66/AtGDPD1/AtC3H29/DOGT1/NA/NA/CYP707A2/ATPUMP5/CBP1/RHA2B/NA/ADH/ALAAT2/DUF569/LDAP1/EXL1/STZ/AtRAV1/MAP3K13";39
"GO:0071456";"GO:0071456";"cellular response to hypoxia";"35/1556";"181/12846";0,193370165745856;1,59642233237228;2,99996001871392;0,00324900526471456;0,0499571818684551;0,0464995248894928;"ANAC102/NA/AtZAT12/ATTIL/PDC2/BBX29/NA/NA/HYP1/ASUS1/NA/ATBCB/ATSPX1/AtZAT6/AtPDC1/NA/NA/HRM1/DJC66/AtGDPD1/AtC3H29/DOGT1/NA/NA/ATPUMP5/CBP1/RHA2B/NA/ADH/DUF569/LDAP1/EXL1/STZ/AtRAV1/MAP3K13";35
